generator  size  dt  physics_upsampling  t0  t_inj  inj_point  beta  level  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2960000.0  tm_12  41.42768101999724  -1.0001122654550705e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  2980000.0  tm_32  27.15602098354092  -9.448202533751783e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3000000.0  tm_13  1.6487283792540213  9.23323340814039e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3020000.0  tm_13  1.849008288403603  9.289871088630146e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3040000.0  tm_32  18.74708511978759  -8.844129304094258e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3060000.0  tm_12  39.18770453520374  -1.0175919103928617e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3080000.0  tm_21  86.2189076943431  1.0854548343438813e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3100000.0  tm_23  22.121710191999338  -1.1163470487944494e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3120000.0  tm_12  33.48602278215273  -1.023571134560471e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3140000.0  tm_13  49.94570819782369  -1.0028809740428921e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3160000.0  tm_23  85.42980194435914  -9.313503493375109e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3180000.0  tm_32  28.837222681052623  -1.1309093545067525e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3200000.0  tm_23  16.771151295151164  8.355832840161799e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3220000.0  tm_32  39.69661505677275  1.204285969139829e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3240000.0  tm_32  55.80143925212319  -9.668377545073467e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3260000.0  tm_23  5.082505242622651  -1.0489306547474862e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3280000.0  tm_13  10.476365106342168  1.134239753107345e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3300000.0  tm_21  140.70257850660911  -9.661356734934068e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3320000.0  tm_31  27.326297726132204  1.0963176385994576e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3340000.0  tm_23  132.53727193746874  9.491664189555968e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3360000.0  tm_12  15.6976684512944  -1.1110190871348704e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3380000.0  tm_13  92.34215841559323  -9.338199463044792e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3400000.0  tm_12  43.47279336713546  -8.584803032208752e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3420000.0  tm_21  207.43614885341182  -8.5364603948488e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3440000.0  tm_21  17.030800598272585  -1.0948805642044083e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3460000.0  tm_13  2.6051032258511695  9.179343406800727e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3480000.0  tm_12  19.959228601590265  -9.983232985378641e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3500000.0  tm_13  29.746432110325415  1.1144541782340158e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3520000.0  tm_12  84.14941716685492  9.304211655316139e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3540000.0  tm_31  5.553758923603861  -1.0433485751239851e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3560000.0  tm_12  28.27571989102418  -9.85372345512015e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3580000.0  tm_21  9.63900026081639  -8.946542091767408e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3600000.0  tm_12  9.819220381933471  -8.455758245431236e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3620000.0  tm_31  14.162516029131675  -8.498636844413561e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3640000.0  tm_12  59.38085600195099  -8.639810356402267e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3660000.0  tm_23  58.968073283079214  1.0362915651508644e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3680000.0  tm_23  72.91803544477759  -1.0466546249726675e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3700000.0  tm_12  19.242681143706744  -1.0534240682720401e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3720000.0  tm_12  34.16523999876775  -1.019845657712511e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3740000.0  tm_13  19.83226835406864  -9.750467596830739e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3760000.0  tm_32  28.90288202589112  1.086707306529361e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3780000.0  tm_31  21.933924277850274  -7.887523055767774e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3800000.0  tm_12  145.52987940282156  -1.0607094231593998e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3820000.0  tm_32  39.813890874544654  9.80651366973753e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3840000.0  tm_12  11.704419496726915  9.589367101958106e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3860000.0  tm_12  48.30340501748466  -1.1767959444369954e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3880000.0  tm_13  62.81188120204414  -1.0879284721064005e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3900000.0  tm_32  98.1252316250796  -9.571991748169619e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3920000.0  tm_31  29.080021452479983  -8.437155028575589e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3940000.0  tm_13  34.77466259379424  -1.0682466680596713e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3960000.0  tm_12  152.4210126080912  -9.115103996560726e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  3980000.0  tm_12  20.857421896999565  1.0677185380439436e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4000000.0  tm_31  7.894945151484653  1.0235376945388474e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4020000.0  tm_12  49.96660150767744  -8.585604597695783e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4040000.0  tm_21  305.5801746869685  1.091434732228582e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4060000.0  tm_32  33.49251559225973  -9.038772441662277e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4080000.0  tm_21  17.5739985344486  -9.24641315528617e-11  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4100000.0  tm_32  86.11064090455775  1.0524583409504737e-10  
IntegratedShapeletGlitch  1261440  5.0  1  0.0  4120000.0  tm_23  25.817941355952158  -9.988886513690511e-11  
